payment_id,order_id,total_price,payment_type
47532,47532,15.6,Meal Swipe
47533,47533,30.7,Meal Swipe
47534,47534,15.0,Debit
47535,47535,28.6,Meal Swipe
47536,47536,2.3,Gift Card
47537,47537,25.9,Cash
47538,47538,11.0,Gift Card
47539,47539,11.3,Debit
47540,47540,23.0,Cash
47541,47541,8.2,Gift Card
47542,47542,15.1,Meal Swipe
47543,47543,8.2,Meal Swipe
47544,47544,18.8,Debit
47545,47545,23.0,Gift Card
47546,47546,13.2,Meal Swipe
47547,47547,6.2,Gift Card
47548,47548,7.5,Gift Card
47549,47549,8.2,Gift Card
47550,47550,10.6,Debit
47551,47551,13.4,Credit
47552,47552,2.3,Cash
47553,47553,8.5,Meal Swipe
47554,47554,24.4,Meal Swipe
47555,47555,4.1,Meal Swipe
47556,47556,24.2,Cash
47557,47557,8.3,Gift Card
47558,47558,15.8,Debit
47559,47559,25.7,Cash
47560,47560,12.6,Debit
47561,47561,11.2,Cash
47562,47562,10.6,Cash
47563,47563,23.5,Debit
47564,47564,12.7,Cash
47565,47565,22.4,Cash
47566,47566,19.2,Credit
47567,47567,30.6,Debit
47568,47568,19.0,Debit
47569,47569,11.8,Gift Card
47570,47570,24.2,Gift Card
47571,47571,10.8,Gift Card
47572,47572,19.6,Debit
47573,47573,7.7,Gift Card
47574,47574,13.3,Meal Swipe
47575,47575,21.8,Debit
47576,47576,10.6,Credit
47577,47577,21.3,Cash
47578,47578,24.6,Debit
47579,47579,6.8,Cash
47580,47580,10.6,Credit
47581,47581,13.7,Debit
47582,47582,2.5,Gift Card
47583,47583,9.4,Meal Swipe
47584,47584,7.7,Meal Swipe
47585,47585,6.2,Gift Card
47586,47586,30.4,Gift Card
47587,47587,2.5,Meal Swipe
47588,47588,34.4,Credit
47589,47589,13.2,Credit
47590,47590,15.1,Credit
47591,47591,19.2,Credit
47592,47592,10.5,Gift Card
47593,47593,17.2,Cash
47594,47594,35.4,Cash
47595,47595,8.0,Cash
47596,47596,7.3,Meal Swipe
47597,47597,5.2,Gift Card
47598,47598,6.7,Cash
47599,47599,19.2,Cash
47600,47600,16.4,Cash
47601,47601,7.9,Debit
47602,47602,12.7,Meal Swipe
47603,47603,19.2,Debit
47604,47604,8.2,Meal Swipe
47605,47605,21.5,Cash
47606,47606,6.2,Meal Swipe
47607,47607,2.5,Debit
47608,47608,19.5,Credit
47609,47609,13.0,Cash
47610,47610,30.6,Cash
47611,47611,10.6,Debit
47612,47612,30.5,Meal Swipe
47613,47613,6.2,Credit
47614,47614,15.7,Cash
47615,47615,27.7,Gift Card
47616,47616,2.1,Gift Card
47617,47617,8.0,Gift Card
47618,47618,2.0,Credit
47619,47619,11.2,Debit
47620,47620,2.1,Meal Swipe
47621,47621,10.6,Credit
47622,47622,15.7,Debit
47623,47623,32.2,Gift Card
47624,47624,2.5,Cash
47625,47625,11.2,Meal Swipe
47626,47626,4.4,Cash
47627,47627,10.6,Gift Card
47628,47628,29.4,Debit
47629,47629,22.7,Credit
47630,47630,19.7,Debit
47631,47631,13.0,Meal Swipe
47632,47632,8.0,Meal Swipe
47633,47633,13.5,Cash
47634,47634,10.8,Gift Card
47635,47635,8.2,Debit
47636,47636,24.5,Meal Swipe
47637,47637,30.6,Cash
47638,47638,8.3,Meal Swipe
47639,47639,5.2,Gift Card
47640,47640,29.3,Cash
47641,47641,28.4,Credit
47642,47642,5.2,Gift Card
47643,47643,17.3,Debit
47644,47644,4.4,Debit
47645,47645,4.4,Cash
47646,47646,29.3,Debit
47647,47647,4.4,Meal Swipe
47648,47648,4.4,Gift Card
47649,47649,24.6,Debit
47650,47650,18.3,Credit
47651,47651,11.2,Gift Card
47652,47652,15.3,Credit
47653,47653,12.8,Meal Swipe
47654,47654,9.5,Gift Card
47655,47655,30.8,Credit
47656,47656,19.7,Credit
47657,47657,12.6,Meal Swipe
47658,47658,29.2,Cash
47659,47659,17.2,Credit
47660,47660,5.4,Debit
47661,47661,12.8,Cash
47662,47662,15.0,Debit
47663,47663,2.0,Cash
47664,47664,15.3,Gift Card
47665,47665,21.8,Debit
47666,47666,11.2,Credit
47667,47667,2.1,Credit
47668,47668,11.2,Gift Card
47669,47669,17.2,Credit
47670,47670,31.4,Cash
47671,47671,4.4,Meal Swipe
47672,47672,25.4,Meal Swipe
47673,47673,19.9,Debit
47674,47674,5.4,Debit
47675,47675,14.4,Gift Card
47676,47676,13.9,Credit
47677,47677,9.8,Cash
47678,47678,20.9,Gift Card
47679,47679,19.3,Cash
47680,47680,15.3,Credit
47681,47681,27.7,Meal Swipe
47682,47682,11.2,Gift Card
47683,47683,21.5,Credit
47684,47684,11.2,Meal Swipe
47685,47685,6.0,Gift Card
47686,47686,18.7,Cash
47687,47687,22.6,Credit
47688,47688,22.6,Debit
47689,47689,16.5,Credit
47690,47690,16.2,Gift Card
47691,47691,14.9,Debit
47692,47692,2.1,Meal Swipe
47693,47693,10.0,Debit
47694,47694,24.6,Cash
47695,47695,8.0,Debit
47696,47696,8.3,Meal Swipe
47697,47697,8.0,Cash
47698,47698,7.4,Gift Card
47699,47699,4.6,Meal Swipe
47700,47700,2.0,Gift Card
47701,47701,4.4,Debit
47702,47702,9.8,Gift Card
47703,47703,24.7,Credit
47704,47704,19.7,Debit
47705,47705,16.4,Meal Swipe
47706,47706,2.5,Debit
47707,47707,27.0,Credit
47708,47708,10.2,Credit
47709,47709,8.3,Meal Swipe
47710,47710,11.2,Debit
47711,47711,6.2,Credit
47712,47712,2.0,Meal Swipe
47713,47713,9.8,Credit
47714,47714,21.8,Gift Card
47715,47715,20.5,Gift Card
47716,47716,8.0,Meal Swipe
47717,47717,13.4,Gift Card
47718,47718,11.3,Cash
47719,47719,11.2,Gift Card
47720,47720,7.2,Gift Card
47721,47721,2.0,Meal Swipe
47722,47722,8.2,Meal Swipe
47723,47723,9.8,Cash
47724,47724,11.3,Debit
47725,47725,13.0,Gift Card
47726,47726,6.2,Cash
47727,47727,2.5,Meal Swipe
47728,47728,10.8,Meal Swipe
47729,47729,13.7,Gift Card
47730,47730,19.9,Meal Swipe
47731,47731,22.9,Credit
47732,47732,28.0,Debit
47733,47733,5.2,Debit
47734,47734,28.4,Meal Swipe
47735,47735,23.4,Meal Swipe
47736,47736,19.3,Meal Swipe
47737,47737,4.1,Credit
47738,47738,24.5,Meal Swipe
47739,47739,5.4,Credit
47740,47740,7.5,Debit
47741,47741,34.0,Cash
47742,47742,10.7,Gift Card
47743,47743,19.2,Cash
47744,47744,19.7,Meal Swipe
47745,47745,22.5,Gift Card
47746,47746,17.1,Debit
47747,47747,32.2,Debit
47748,47748,23.5,Debit
47749,47749,12.3,Debit
47750,47750,8.2,Credit
47751,47751,27.7,Gift Card
47752,47752,9.6,Debit
47753,47753,8.5,Debit
47754,47754,13.3,Debit
47755,47755,26.0,Gift Card
47756,47756,26.5,Cash
47757,47757,13.0,Cash
47758,47758,21.2,Meal Swipe
47759,47759,30.4,Debit
47760,47760,14.1,Meal Swipe
47761,47761,19.8,Meal Swipe
47762,47762,17.2,Debit
47763,47763,13.0,Credit
47764,47764,2.5,Debit
47765,47765,9.8,Meal Swipe
47766,47766,21.1,Credit
47767,47767,13.7,Gift Card
47768,47768,13.7,Meal Swipe
47769,47769,11.3,Debit
47770,47770,27.8,Gift Card
47771,47771,21.0,Gift Card
47772,47772,10.2,Meal Swipe
47773,47773,21.5,Gift Card
47774,47774,35.6,Cash
47775,47775,22.1,Debit
47776,47776,9.8,Cash
47777,47777,33.2,Gift Card
47778,47778,27.4,Debit
47779,47779,8.2,Credit
47780,47780,19.8,Credit
47781,47781,14.5,Gift Card
47782,47782,2.0,Debit
47783,47783,2.3,Gift Card
47784,47784,10.8,Meal Swipe
47785,47785,8.3,Gift Card
47786,47786,13.5,Cash
47787,47787,17.2,Gift Card
47788,47788,8.2,Credit
47789,47789,7.7,Cash
47790,47790,23.5,Debit
47791,47791,19.5,Debit
47792,47792,11.3,Cash
47793,47793,13.0,Gift Card
47794,47794,8.0,Debit
47795,47795,2.3,Gift Card
47796,47796,8.5,Cash
47797,47797,21.7,Cash
47798,47798,2.0,Debit
47799,47799,17.4,Gift Card
47800,47800,37.2,Credit
47801,47801,20.6,Gift Card
47802,47802,34.6,Debit
47803,47803,11.2,Credit
47804,47804,15.0,Credit
47805,47805,4.4,Debit
47806,47806,12.6,Debit
47807,47807,25.3,Debit
47808,47808,15.3,Meal Swipe
47809,47809,13.7,Gift Card
47810,47810,5.2,Debit
47811,47811,11.3,Cash
47812,47812,18.0,Debit
47813,47813,2.0,Meal Swipe
47814,47814,11.2,Gift Card
47815,47815,16.8,Gift Card
47816,47816,2.1,Meal Swipe
47817,47817,2.3,Debit
47818,47818,5.2,Debit
47819,47819,15.7,Meal Swipe
47820,47820,4.4,Debit
47821,47821,16.5,Gift Card
47822,47822,23.8,Gift Card
47823,47823,4.4,Credit
47824,47824,22.5,Credit
47825,47825,24.3,Cash
47826,47826,11.2,Cash
47827,47827,21.5,Meal Swipe
47828,47828,20.3,Gift Card
47829,47829,15.1,Debit
47830,47830,17.2,Meal Swipe
47831,47831,29.8,Gift Card
47832,47832,13.3,Gift Card
47833,47833,16.6,Meal Swipe
47834,47834,6.2,Cash
47835,47835,15.7,Cash
47836,47836,10.8,Cash
47837,47837,26.4,Meal Swipe
47838,47838,19.5,Cash
47839,47839,8.2,Gift Card
47840,47840,18.5,Debit
47841,47841,17.2,Debit
47842,47842,27.2,Debit
47843,47843,2.0,Cash
47844,47844,2.0,Credit
47845,47845,26.3,Credit
47846,47846,18.6,Credit
47847,47847,2.1,Debit
47848,47848,8.5,Cash
47849,47849,21.7,Credit
47850,47850,10.6,Credit
47851,47851,13.7,Gift Card
47852,47852,16.7,Debit
47853,47853,12.7,Gift Card
47854,47854,19.0,Cash
47855,47855,4.0,Meal Swipe
47856,47856,21.6,Gift Card
47857,47857,2.1,Credit
47858,47858,5.4,Debit
47859,47859,5.2,Debit
47860,47860,4.3,Credit
47861,47861,33.8,Credit
47862,47862,30.4,Meal Swipe
47863,47863,4.4,Debit
47864,47864,11.2,Debit
47865,47865,15.0,Gift Card
47866,47866,30.9,Cash
47867,47867,10.7,Cash
47868,47868,35.4,Meal Swipe
47869,47869,2.0,Gift Card
47870,47870,33.7,Credit
47871,47871,13.7,Debit
47872,47872,23.2,Meal Swipe
47873,47873,12.3,Cash
47874,47874,16.6,Meal Swipe
47875,47875,19.2,Cash
47876,47876,15.7,Meal Swipe
47877,47877,18.1,Credit
47878,47878,2.3,Meal Swipe
47879,47879,13.0,Meal Swipe
47880,47880,22.4,Meal Swipe
47881,47881,4.4,Debit
47882,47882,2.1,Debit
47883,47883,11.2,Gift Card
47884,47884,15.8,Credit
47885,47885,20.8,Meal Swipe
47886,47886,13.3,Debit
47887,47887,16.2,Debit
47888,47888,4.4,Gift Card
47889,47889,22.9,Debit
47890,47890,25.1,Gift Card
47891,47891,7.2,Cash
47892,47892,8.5,Gift Card
47893,47893,13.3,Meal Swipe
47894,47894,24.6,Meal Swipe
47895,47895,10.6,Credit
47896,47896,11.2,Debit
47897,47897,22.6,Debit
47898,47898,22.4,Credit
47899,47899,6.2,Cash
47900,47900,26.6,Cash
47901,47901,21.6,Debit
47902,47902,34.0,Debit
47903,47903,16.8,Debit
47904,47904,18.5,Credit
47905,47905,12.9,Meal Swipe
47906,47906,13.6,Meal Swipe
47907,47907,8.8,Debit
47908,47908,13.0,Meal Swipe
47909,47909,2.5,Cash
47910,47910,13.5,Gift Card
47911,47911,5.2,Gift Card
47912,47912,12.4,Meal Swipe
47913,47913,11.2,Gift Card
47914,47914,8.5,Credit
47915,47915,23.2,Gift Card
47916,47916,8.0,Debit
47917,47917,8.5,Meal Swipe
47918,47918,6.2,Cash
47919,47919,17.2,Credit
47920,47920,10.3,Cash
47921,47921,20.0,Meal Swipe
47922,47922,11.4,Cash
47923,47923,13.2,Meal Swipe
47924,47924,16.7,Debit
47925,47925,14.7,Cash
47926,47926,14.7,Meal Swipe
47927,47927,12.8,Credit
47928,47928,6.7,Credit
47929,47929,19.2,Cash
47930,47930,24.5,Cash
47931,47931,16.8,Debit
47932,47932,21.0,Debit
47933,47933,10.0,Credit
47934,47934,16.0,Meal Swipe
47935,47935,27.0,Credit
47936,47936,13.2,Gift Card
47937,47937,32.7,Cash
47938,47938,12.4,Debit
47939,47939,34.5,Debit
47940,47940,27.6,Gift Card
47941,47941,19.2,Gift Card
47942,47942,35.4,Meal Swipe
47943,47943,16.5,Gift Card
47944,47944,7.4,Meal Swipe
47945,47945,11.2,Meal Swipe
47946,47946,9.4,Cash
47947,47947,25.4,Credit
47948,47948,15.6,Cash
47949,47949,8.0,Credit
47950,47950,17.2,Credit
47951,47951,19.5,Meal Swipe
47952,47952,8.9,Meal Swipe
47953,47953,2.0,Credit
47954,47954,18.7,Debit
47955,47955,6.2,Credit
47956,47956,18.2,Debit
47957,47957,21.4,Credit
47958,47958,16.0,Debit
47959,47959,10.8,Gift Card
47960,47960,8.0,Cash
47961,47961,27.7,Gift Card
47962,47962,27.7,Meal Swipe
47963,47963,32.4,Meal Swipe
47964,47964,27.4,Cash
47965,47965,8.5,Gift Card
47966,47966,16.4,Credit
47967,47967,25.4,Meal Swipe
47968,47968,21.6,Cash
47969,47969,2.3,Cash
47970,47970,2.0,Meal Swipe
47971,47971,11.2,Debit
47972,47972,8.5,Meal Swipe
47973,47973,20.2,Credit
47974,47974,35.2,Meal Swipe
47975,47975,2.3,Credit
47976,47976,10.4,Debit
47977,47977,22.4,Cash
47978,47978,17.1,Credit
47979,47979,8.3,Meal Swipe
47980,47980,2.1,Gift Card
47981,47981,7.7,Gift Card
47982,47982,24.9,Cash
47983,47983,13.0,Meal Swipe
47984,47984,21.8,Gift Card
47985,47985,17.5,Meal Swipe
47986,47986,18.0,Debit
47987,47987,8.3,Meal Swipe
47988,47988,13.6,Meal Swipe
47989,47989,15.8,Cash
47990,47990,32.8,Meal Swipe
47991,47991,11.8,Debit
47992,47992,19.1,Credit
47993,47993,12.4,Credit
47994,47994,32.3,Debit
47995,47995,27.2,Credit
47996,47996,16.7,Gift Card
47997,47997,2.0,Cash
47998,47998,13.0,Meal Swipe
47999,47999,11.2,Gift Card
48000,48000,13.0,Meal Swipe
48001,48001,15.6,Gift Card
48002,48002,11.2,Credit
48003,48003,8.2,Gift Card
48004,48004,8.5,Credit
48005,48005,12.6,Meal Swipe
48006,48006,13.0,Gift Card
48007,48007,2.0,Meal Swipe
48008,48008,8.5,Debit
48009,48009,21.9,Cash
48010,48010,15.3,Gift Card
48011,48011,8.3,Debit
48012,48012,2.3,Meal Swipe
48013,48013,16.6,Meal Swipe
48014,48014,15.8,Meal Swipe
48015,48015,6.2,Meal Swipe
48016,48016,2.1,Gift Card
48017,48017,26.0,Debit
48018,48018,24.0,Credit
48019,48019,32.2,Gift Card
48020,48020,38.2,Gift Card
48021,48021,9.7,Cash
48022,48022,10.5,Cash
48023,48023,6.4,Credit
48024,48024,27.5,Credit
48025,48025,13.7,Cash
48026,48026,8.2,Gift Card
48027,48027,14.4,Gift Card
48028,48028,27.6,Credit
48029,48029,8.3,Gift Card
48030,48030,10.8,Gift Card
48031,48031,20.6,Meal Swipe
48032,48032,25.5,Debit
48033,48033,4.0,Debit
48034,48034,8.2,Meal Swipe
48035,48035,20.4,Meal Swipe
48036,48036,8.5,Meal Swipe
48037,48037,16.0,Cash
48038,48038,16.5,Gift Card
48039,48039,21.8,Meal Swipe
48040,48040,17.2,Gift Card
48041,48041,19.6,Credit
48042,48042,26.3,Debit
48043,48043,2.0,Gift Card
48044,48044,19.1,Gift Card
48045,48045,18.6,Debit
48046,48046,5.2,Debit
48047,48047,13.1,Credit
48048,48048,10.5,Cash
48049,48049,26.9,Meal Swipe
48050,48050,7.7,Credit
48051,48051,21.0,Debit
48052,48052,8.0,Cash
48053,48053,10.2,Meal Swipe
48054,48054,12.9,Meal Swipe
48055,48055,25.9,Cash
48056,48056,28.4,Cash
48057,48057,27.2,Credit
48058,48058,14.2,Gift Card
48059,48059,4.4,Cash
48060,48060,5.4,Meal Swipe
48061,48061,8.0,Credit
48062,48062,14.4,Debit
48063,48063,12.9,Meal Swipe
48064,48064,29.6,Meal Swipe
48065,48065,11.2,Gift Card
48066,48066,21.9,Gift Card
48067,48067,18.0,Debit
48068,48068,12.8,Cash
48069,48069,41.4,Gift Card
48070,48070,11.8,Cash
48071,48071,27.5,Cash
48072,48072,7.2,Cash
48073,48073,22.4,Gift Card
48074,48074,18.3,Cash
48075,48075,21.6,Meal Swipe
48076,48076,16.0,Cash
48077,48077,11.2,Debit
48078,48078,14.7,Credit
48079,48079,9.8,Credit
48080,48080,14.2,Debit
48081,48081,10.0,Cash
48082,48082,15.4,Gift Card
48083,48083,2.5,Cash
48084,48084,8.3,Meal Swipe
48085,48085,2.3,Debit
48086,48086,9.8,Cash
48087,48087,9.8,Gift Card
48088,48088,5.2,Credit
48089,48089,11.2,Debit
48090,48090,13.0,Meal Swipe
48091,48091,6.2,Credit
48092,48092,2.0,Credit
48093,48093,25.9,Credit
48094,48094,21.5,Meal Swipe
48095,48095,17.2,Cash
48096,48096,17.4,Debit
48097,48097,15.6,Meal Swipe
48098,48098,13.9,Cash
48099,48099,4.1,Cash
48100,48100,36.4,Debit
48101,48101,6.5,Debit
48102,48102,11.0,Meal Swipe
48103,48103,2.1,Meal Swipe
48104,48104,23.9,Debit
48105,48105,16.5,Cash
48106,48106,2.0,Meal Swipe
48107,48107,8.2,Cash
48108,48108,4.4,Debit
48109,48109,8.2,Cash
48110,48110,8.3,Gift Card
48111,48111,7.4,Debit
48112,48112,2.5,Debit
48113,48113,18.6,Debit
48114,48114,11.2,Gift Card
48115,48115,24.6,Debit
48116,48116,7.2,Meal Swipe
48117,48117,18.6,Meal Swipe
48118,48118,41.5,Credit
48119,48119,6.2,Credit
48120,48120,21.3,Gift Card
48121,48121,8.2,Meal Swipe
48122,48122,18.3,Credit
48123,48123,23.5,Cash
48124,48124,32.3,Cash
48125,48125,11.2,Credit
48126,48126,27.2,Meal Swipe
48127,48127,20.0,Gift Card
48128,48128,29.5,Credit
48129,48129,29.0,Debit
48130,48130,11.2,Credit
48131,48131,2.1,Meal Swipe
48132,48132,11.3,Cash
48133,48133,18.2,Cash
48134,48134,16.2,Cash
48135,48135,30.5,Debit
48136,48136,11.2,Gift Card
48137,48137,9.9,Debit
48138,48138,8.2,Meal Swipe
48139,48139,19.4,Cash
48140,48140,21.3,Gift Card
48141,48141,8.5,Cash
48142,48142,11.2,Debit
48143,48143,6.7,Cash
48144,48144,24.1,Credit
48145,48145,13.3,Gift Card
48146,48146,6.2,Gift Card
48147,48147,12.7,Gift Card
48148,48148,2.5,Credit
48149,48149,12.4,Gift Card
48150,48150,19.6,Credit
48151,48151,4.4,Debit
48152,48152,27.7,Debit
48153,48153,6.2,Cash
48154,48154,25.6,Meal Swipe
48155,48155,11.3,Gift Card
48156,48156,8.0,Gift Card
48157,48157,14.5,Gift Card
48158,48158,4.4,Gift Card
48159,48159,15.5,Meal Swipe
48160,48160,17.4,Meal Swipe
48161,48161,33.6,Gift Card
48162,48162,11.8,Credit
48163,48163,13.0,Debit
48164,48164,9.8,Cash
48165,48165,6.2,Credit
48166,48166,4.4,Meal Swipe
48167,48167,8.4,Meal Swipe
48168,48168,18.1,Credit
48169,48169,13.2,Debit
48170,48170,2.1,Gift Card
48171,48171,25.4,Meal Swipe
48172,48172,10.3,Debit
48173,48173,21.7,Gift Card
48174,48174,27.0,Meal Swipe
48175,48175,17.4,Cash
48176,48176,32.7,Meal Swipe
48177,48177,17.2,Gift Card
48178,48178,6.4,Meal Swipe
48179,48179,21.0,Cash
48180,48180,17.2,Meal Swipe
48181,48181,5.2,Meal Swipe
48182,48182,10.2,Debit
48183,48183,5.2,Debit
48184,48184,13.9,Credit
48185,48185,13.0,Meal Swipe
48186,48186,21.7,Meal Swipe
48187,48187,2.3,Debit
48188,48188,5.2,Debit
48189,48189,5.2,Cash
48190,48190,18.5,Meal Swipe
48191,48191,4.1,Cash
48192,48192,10.6,Meal Swipe
48193,48193,16.5,Gift Card
48194,48194,21.1,Cash
48195,48195,18.0,Credit
48196,48196,22.6,Cash
48197,48197,8.2,Cash
48198,48198,13.3,Gift Card
48199,48199,6.2,Meal Swipe
48200,48200,2.1,Credit
48201,48201,11.3,Meal Swipe
48202,48202,29.3,Gift Card
48203,48203,9.2,Debit
48204,48204,15.5,Credit
48205,48205,5.2,Credit
48206,48206,5.2,Debit
48207,48207,13.0,Meal Swipe
48208,48208,9.8,Gift Card
48209,48209,19.5,Cash
48210,48210,21.8,Gift Card
48211,48211,6.9,Cash
48212,48212,22.4,Debit
48213,48213,8.0,Gift Card
48214,48214,2.0,Credit
48215,48215,18.0,Cash
48216,48216,18.7,Credit
48217,48217,15.8,Meal Swipe
48218,48218,20.9,Cash
48219,48219,16.6,Credit
48220,48220,22.4,Gift Card
48221,48221,4.4,Debit
48222,48222,26.4,Cash
48223,48223,8.5,Debit
48224,48224,28.5,Debit
48225,48225,17.2,Credit
48226,48226,5.2,Credit
48227,48227,2.5,Meal Swipe
48228,48228,7.5,Credit
48229,48229,22.8,Debit
48230,48230,15.1,Cash
48231,48231,10.5,Gift Card
48232,48232,17.4,Credit
48233,48233,15.5,Gift Card
48234,48234,10.5,Gift Card
48235,48235,8.8,Gift Card
48236,48236,26.0,Credit
48237,48237,17.6,Debit
48238,48238,6.8,Debit
48239,48239,19.4,Credit
48240,48240,18.6,Credit
48241,48241,19.0,Credit
48242,48242,2.1,Gift Card
48243,48243,2.5,Meal Swipe
48244,48244,8.0,Gift Card
48245,48245,24.1,Debit
48246,48246,5.4,Meal Swipe
48247,48247,10.0,Credit
48248,48248,16.5,Meal Swipe
48249,48249,15.0,Credit
48250,48250,11.2,Debit
48251,48251,37.0,Cash
48252,48252,13.5,Meal Swipe
48253,48253,6.2,Meal Swipe
48254,48254,10.2,Cash
48255,48255,15.7,Credit
48256,48256,14.7,Debit
48257,48257,11.2,Debit
48258,48258,13.5,Credit
48259,48259,21.4,Gift Card
48260,48260,7.4,Debit
48261,48261,23.4,Meal Swipe
48262,48262,25.4,Credit
48263,48263,23.1,Credit
48264,48264,26.9,Gift Card
48265,48265,11.3,Meal Swipe
48266,48266,19.8,Credit
48267,48267,12.6,Cash
48268,48268,25.4,Cash
48269,48269,9.8,Gift Card
48270,48270,23.8,Gift Card
48271,48271,13.5,Gift Card
48272,48272,21.7,Cash
48273,48273,11.3,Debit
48274,48274,8.0,Credit
48275,48275,4.4,Credit
48276,48276,25.9,Gift Card
48277,48277,9.8,Debit
48278,48278,2.5,Gift Card
48279,48279,13.6,Meal Swipe
48280,48280,4.4,Cash
48281,48281,14.6,Credit
48282,48282,18.6,Cash
48283,48283,5.4,Cash
48284,48284,13.7,Debit
48285,48285,2.0,Credit
48286,48286,27.5,Meal Swipe
48287,48287,16.7,Cash
48288,48288,13.6,Cash
48289,48289,18.6,Cash
48290,48290,11.2,Credit
48291,48291,8.3,Cash
48292,48292,8.2,Debit
48293,48293,21.8,Debit
48294,48294,35.4,Meal Swipe
48295,48295,18.3,Meal Swipe
48296,48296,8.5,Debit
48297,48297,2.0,Gift Card
48298,48298,13.0,Credit
48299,48299,13.0,Gift Card
48300,48300,8.3,Credit
48301,48301,21.2,Credit
48302,48302,30.7,Debit
48303,48303,10.6,Debit
48304,48304,2.3,Meal Swipe
48305,48305,2.0,Credit
48306,48306,5.4,Gift Card
48307,48307,6.2,Cash
48308,48308,17.8,Meal Swipe
48309,48309,13.2,Meal Swipe
48310,48310,24.2,Meal Swipe
48311,48311,6.1,Gift Card
48312,48312,2.3,Gift Card
48313,48313,27.6,Cash
48314,48314,16.2,Debit
48315,48315,30.6,Debit
48316,48316,17.5,Credit
48317,48317,17.2,Credit
48318,48318,15.3,Cash
48319,48319,26.5,Meal Swipe
48320,48320,15.1,Gift Card
48321,48321,17.6,Credit
48322,48322,17.0,Cash
48323,48323,2.1,Meal Swipe
48324,48324,9.0,Credit
48325,48325,16.0,Credit
48326,48326,5.4,Credit
48327,48327,12.6,Debit
48328,48328,22.5,Credit
48329,48329,19.2,Cash
48330,48330,4.4,Gift Card
48331,48331,35.4,Gift Card
48332,48332,30.8,Cash
48333,48333,19.2,Meal Swipe
48334,48334,24.2,Debit
48335,48335,7.3,Gift Card
48336,48336,36.9,Gift Card
48337,48337,10.2,Gift Card
48338,48338,8.3,Meal Swipe
48339,48339,21.4,Debit
48340,48340,8.5,Debit
48341,48341,21.0,Cash
48342,48342,5.4,Credit
48343,48343,18.8,Credit
48344,48344,2.1,Gift Card
48345,48345,7.5,Gift Card
48346,48346,19.5,Credit
48347,48347,13.5,Meal Swipe
48348,48348,5.2,Gift Card
48349,48349,5.4,Credit
48350,48350,17.6,Meal Swipe
48351,48351,2.3,Credit
48352,48352,13.1,Meal Swipe
48353,48353,21.5,Gift Card
48354,48354,13.0,Gift Card
48355,48355,30.4,Debit
48356,48356,24.4,Credit
48357,48357,19.3,Gift Card
48358,48358,2.1,Gift Card
48359,48359,7.2,Meal Swipe
48360,48360,15.0,Gift Card
48361,48361,13.4,Credit
48362,48362,15.7,Gift Card
48363,48363,15.6,Credit
48364,48364,13.5,Credit
48365,48365,5.4,Credit
48366,48366,5.2,Meal Swipe
48367,48367,16.7,Gift Card
48368,48368,28.7,Meal Swipe
48369,48369,11.2,Credit
48370,48370,17.2,Debit
48371,48371,11.3,Cash
48372,48372,19.5,Meal Swipe
48373,48373,23.5,Debit
48374,48374,6.2,Debit
48375,48375,10.5,Meal Swipe
48376,48376,10.4,Meal Swipe
